Year,State Name,Indicator,Total Deaths,Status
2018,Florida,Cocaine (T40.5),,Final
2018,Florida,Heroin (T40.1),,Final
2018,Florida,Methadone (T40.3),,Final
2018,Florida,Natural & semi-synthetic opioids (T40.2),,Final
2018,Florida,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2018,Florida,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2018,Florida,Number of Deaths,208121.0,Final
2018,Florida,Number of Drug Overdose Deaths,4936.0,Final
2018,Florida,"Opioids (T40.0-T40.4,T40.6)",,Final
2018,Florida,Percent with drugs specified,88.14829822,Final
2018,Florida,Psychostimulants with abuse potential (T43.6),,Final
2018,Florida,"Synthetic opioids, excl. methadone (T40.4)",,Final
2019,Florida,Cocaine (T40.5),1503.0,Final
2019,Florida,Heroin (T40.1),714.0,Final
2019,Florida,Methadone (T40.3),144.0,Final
2019,Florida,Natural & semi-synthetic opioids (T40.2),1113.0,Final
2019,Florida,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1219.0,Final
2019,Florida,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",3747.0,Final
2019,Florida,Number of Deaths,209740.0,Final
2019,Florida,Number of Drug Overdose Deaths,5524.0,Final
2019,Florida,"Opioids (T40.0-T40.4,T40.6)",3981.0,Final
2019,Florida,Percent with drugs specified,90.5865315,Final
2019,Florida,Psychostimulants with abuse potential (T43.6),842.0,Final
2019,Florida,"Synthetic opioids, excl. methadone (T40.4)",3039.0,Final
2020,Florida,Cocaine (T40.5),,Final
2020,Florida,Heroin (T40.1),,Final
2020,Florida,Methadone (T40.3),,Final
2020,Florida,Natural & semi-synthetic opioids (T40.2),,Final
2020,Florida,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2020,Florida,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2020,Florida,Number of Deaths,243105.0,Final
2020,Florida,Number of Drug Overdose Deaths,7568.0,Final
2020,Florida,"Opioids (T40.0-T40.4,T40.6)",,Final
2020,Florida,Percent with drugs specified,89.99735729,Final
2020,Florida,Psychostimulants with abuse potential (T43.6),,Final
2020,Florida,"Synthetic opioids, excl. methadone (T40.4)",,Final
2021,Florida,Cocaine (T40.5),2310.0,Final
2021,Florida,Heroin (T40.1),365.0,Final
2021,Florida,Methadone (T40.3),169.0,Final
2021,Florida,Natural & semi-synthetic opioids (T40.2),1046.0,Final
2021,Florida,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1187.0,Final
2021,Florida,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",6123.0,Final
2021,Florida,Number of Deaths,264827.0,Final
2021,Florida,Number of Drug Overdose Deaths,8163.0,Final
2021,Florida,"Opioids (T40.0-T40.4,T40.6)",6196.0,Final
2021,Florida,Percent with drugs specified,92.42925395,Final
2021,Florida,Psychostimulants with abuse potential (T43.6),1967.0,Final
2021,Florida,"Synthetic opioids, excl. methadone (T40.4)",5602.0,Final
2022,Florida,Cocaine (T40.5),2216.0,Final
2022,Florida,Heroin (T40.1),160.0,Final
2022,Florida,Methadone (T40.3),151.0,Final
2022,Florida,Natural & semi-synthetic opioids (T40.2),920.0,Final
2022,Florida,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1040.0,Final
2022,Florida,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",5790.0,Final
2022,Florida,Number of Deaths,242593.0,Final
2022,Florida,Number of Drug Overdose Deaths,7894.0,Final
2022,Florida,"Opioids (T40.0-T40.4,T40.6)",5833.0,Final
2022,Florida,Percent with drugs specified,90.95515581,Final
2022,Florida,Psychostimulants with abuse potential (T43.6),1989.0,Final
2022,Florida,"Synthetic opioids, excl. methadone (T40.4)",5326.0,Final
2023,Florida,Cocaine (T40.5),2099.0,Final
2023,Florida,Heroin (T40.1),68.0,Final
2023,Florida,Methadone (T40.3),136.0,Final
2023,Florida,Natural & semi-synthetic opioids (T40.2),816.0,Final
2023,Florida,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",934.0,Final
2023,Florida,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",5237.0,Final
2023,Florida,Number of Deaths,231934.0,Final
2023,Florida,Number of Drug Overdose Deaths,7330.0,Final
2023,Florida,"Opioids (T40.0-T40.4,T40.6)",5260.0,Final
2023,Florida,Percent with drugs specified,90.45020464,Final
2023,Florida,Psychostimulants with abuse potential (T43.6),1926.0,Final
2023,Florida,"Synthetic opioids, excl. methadone (T40.4)",4801.0,Final
2024,Florida,Cocaine (T40.5),,Final
2024,Florida,Heroin (T40.1),,Final
2024,Florida,Methadone (T40.3),,Final
2024,Florida,Natural & semi-synthetic opioids (T40.2),,Final
2024,Florida,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2024,Florida,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2024,Florida,Number of Deaths,230936.0,Final
2024,Florida,Number of Drug Overdose Deaths,5149.0,Final
2024,Florida,"Opioids (T40.0-T40.4,T40.6)",,Final
2024,Florida,Percent with drugs specified,89.57079044,Final
2024,Florida,Psychostimulants with abuse potential (T43.6),,Final
2024,Florida,"Synthetic opioids, excl. methadone (T40.4)",,Final
2025,Florida,Cocaine (T40.5),,Provisional
2025,Florida,Heroin (T40.1),,Provisional
2025,Florida,Methadone (T40.3),,Provisional
2025,Florida,Natural & semi-synthetic opioids (T40.2),,Provisional
2025,Florida,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Provisional
2025,Florida,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Provisional
2025,Florida,Number of Deaths,230953.0,Provisional
2025,Florida,Number of Drug Overdose Deaths,4430.0,Provisional
2025,Florida,"Opioids (T40.0-T40.4,T40.6)",,Provisional
2025,Florida,Percent with drugs specified,89.41309255,Provisional
2025,Florida,Psychostimulants with abuse potential (T43.6),,Provisional
2025,Florida,"Synthetic opioids, excl. methadone (T40.4)",,Provisional
2015,Georgia,Cocaine (T40.5),164.0,Final
2015,Georgia,Heroin (T40.1),228.0,Final
2015,Georgia,Methadone (T40.3),115.0,Final
2015,Georgia,Natural & semi-synthetic opioids (T40.2),444.0,Final
2015,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",527.0,Final
2015,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",709.0,Final
2015,Georgia,Number of Deaths,80541.0,Final
2015,Georgia,Number of Drug Overdose Deaths,1308.0,Final
2015,Georgia,"Opioids (T40.0-T40.4,T40.6)",868.0,Final
2015,Georgia,Percent with drugs specified,91.28440367,Final
2015,Georgia,Psychostimulants with abuse potential (T43.6),224.0,Final
2015,Georgia,"Synthetic opioids, excl. methadone (T40.4)",293.0,Final
2016,Georgia,Cocaine (T40.5),213.0,Final
2016,Georgia,Heroin (T40.1),215.0,Final
2016,Georgia,Methadone (T40.3),113.0,Final
2016,Georgia,Natural & semi-synthetic opioids (T40.2),455.0,Final
2016,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",533.0,Final
2016,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",709.0,Final
2016,Georgia,Number of Deaths,81783.0,Final
2016,Georgia,Number of Drug Overdose Deaths,1370.0,Final
2016,Georgia,"Opioids (T40.0-T40.4,T40.6)",911.0,Final
2016,Georgia,Percent with drugs specified,93.79562044,Final
2016,Georgia,Psychostimulants with abuse potential (T43.6),243.0,Final
2016,Georgia,"Synthetic opioids, excl. methadone (T40.4)",271.0,Final
2017,Georgia,Cocaine (T40.5),261.0,Final
2017,Georgia,Heroin (T40.1),262.0,Final
2017,Georgia,Methadone (T40.3),83.0,Final
2017,Georgia,Natural & semi-synthetic opioids (T40.2),512.0,Final
2017,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",566.0,Final
2017,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",847.0,Final
2017,Georgia,Number of Deaths,83679.0,Final
2017,Georgia,Number of Drug Overdose Deaths,1516.0,Final
2017,Georgia,"Opioids (T40.0-T40.4,T40.6)",1003.0,Final
2017,Georgia,Percent with drugs specified,93.13984169,Final
2017,Georgia,Psychostimulants with abuse potential (T43.6),363.0,Final
2017,Georgia,"Synthetic opioids, excl. methadone (T40.4)",406.0,Final
2018,Georgia,Cocaine (T40.5),270.0,Final
2018,Georgia,Heroin (T40.1),312.0,Final
2018,Georgia,Methadone (T40.3),85.0,Final
2018,Georgia,Natural & semi-synthetic opioids (T40.2),388.0,Final
2018,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",435.0,Final
2018,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",667.0,Final
2018,Georgia,Number of Deaths,85746.0,Final
2018,Georgia,Number of Drug Overdose Deaths,1375.0,Final
2018,Georgia,"Opioids (T40.0-T40.4,T40.6)",853.0,Final
2018,Georgia,Percent with drugs specified,94.61818182,Final
2018,Georgia,Psychostimulants with abuse potential (T43.6),388.0,Final
2018,Georgia,"Synthetic opioids, excl. methadone (T40.4)",330.0,Final
2019,Georgia,Cocaine (T40.5),296.0,Final
2019,Georgia,Heroin (T40.1),307.0,Final
2019,Georgia,Methadone (T40.3),57.0,Final
2019,Georgia,Natural & semi-synthetic opioids (T40.2),367.0,Final
2019,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",401.0,Final
2019,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",676.0,Final
2019,Georgia,Number of Deaths,86176.0,Final
2019,Georgia,Number of Drug Overdose Deaths,1378.0,Final
2019,Georgia,"Opioids (T40.0-T40.4,T40.6)",837.0,Final
2019,Georgia,Percent with drugs specified,95.28301887,Final
2019,Georgia,Psychostimulants with abuse potential (T43.6),438.0,Final
2019,Georgia,"Synthetic opioids, excl. methadone (T40.4)",383.0,Final
2020,Georgia,Cocaine (T40.5),333.0,Final
2020,Georgia,Heroin (T40.1),394.0,Final
2020,Georgia,Methadone (T40.3),73.0,Final
2020,Georgia,Natural & semi-synthetic opioids (T40.2),439.0,Final
2020,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",486.0,Final
2020,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1125.0,Final
2020,Georgia,Number of Deaths,103561.0,Final
2020,Georgia,Number of Drug Overdose Deaths,1868.0,Final
2020,Georgia,"Opioids (T40.0-T40.4,T40.6)",1259.0,Final
2020,Georgia,Percent with drugs specified,94.70021413,Final
2020,Georgia,Psychostimulants with abuse potential (T43.6),584.0,Final
2020,Georgia,"Synthetic opioids, excl. methadone (T40.4)",856.0,Final
2021,Georgia,Cocaine (T40.5),484.0,Final
2021,Georgia,Heroin (T40.1),325.0,Final
2021,Georgia,Methadone (T40.3),66.0,Final
2021,Georgia,Natural & semi-synthetic opioids (T40.2),494.0,Final
2021,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",540.0,Final
2021,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1633.0,Final
2021,Georgia,Number of Deaths,112804.0,Final
2021,Georgia,Number of Drug Overdose Deaths,2438.0,Final
2021,Georgia,"Opioids (T40.0-T40.4,T40.6)",1734.0,Final
2021,Georgia,Percent with drugs specified,95.73420837,Final
2021,Georgia,Psychostimulants with abuse potential (T43.6),962.0,Final
2021,Georgia,"Synthetic opioids, excl. methadone (T40.4)",1379.0,Final
2022,Georgia,Cocaine (T40.5),572.0,Final
2022,Georgia,Heroin (T40.1),157.0,Final
2022,Georgia,Methadone (T40.3),56.0,Final
2022,Georgia,Natural & semi-synthetic opioids (T40.2),467.0,Final
2022,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",502.0,Final
2022,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1878.0,Final
2022,Georgia,Number of Deaths,102871.0,Final
2022,Georgia,Number of Drug Overdose Deaths,2619.0,Final
2022,Georgia,"Opioids (T40.0-T40.4,T40.6)",1917.0,Final
2022,Georgia,Percent with drugs specified,95.95265368,Final
2022,Georgia,Psychostimulants with abuse potential (T43.6),937.0,Final
2022,Georgia,"Synthetic opioids, excl. methadone (T40.4)",1657.0,Final
2023,Georgia,Cocaine (T40.5),595.0,Final
2023,Georgia,Heroin (T40.1),104.0,Final
2023,Georgia,Methadone (T40.3),56.0,Final
2023,Georgia,Natural & semi-synthetic opioids (T40.2),376.0,Final
2023,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",412.0,Final
2023,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1813.0,Final
2023,Georgia,Number of Deaths,96883.0,Final
2023,Georgia,Number of Drug Overdose Deaths,2520.0,Final
2023,Georgia,"Opioids (T40.0-T40.4,T40.6)",1843.0,Final
2023,Georgia,Percent with drugs specified,96.38888889,Final
2023,Georgia,Psychostimulants with abuse potential (T43.6),963.0,Final
2023,Georgia,"Synthetic opioids, excl. methadone (T40.4)",1642.0,Final
2024,Georgia,Cocaine (T40.5),547.0,Final
2024,Georgia,Heroin (T40.1),53.0,Final
2024,Georgia,Methadone (T40.3),47.0,Final
2024,Georgia,Natural & semi-synthetic opioids (T40.2),308.0,Final
2024,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",347.0,Final
2024,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1248.0,Final
2024,Georgia,Number of Deaths,97004.0,Final
2024,Georgia,Number of Drug Overdose Deaths,2010.0,Final
2024,Georgia,"Opioids (T40.0-T40.4,T40.6)",1265.0,Final
2024,Georgia,Percent with drugs specified,94.92537313,Final
2024,Georgia,Psychostimulants with abuse potential (T43.6),774.0,Final
2024,Georgia,"Synthetic opioids, excl. methadone (T40.4)",1074.0,Final
2025,Georgia,Cocaine (T40.5),508.0,Provisional
2025,Georgia,Heroin (T40.1),43.0,Provisional
2025,Georgia,Methadone (T40.3),32.0,Provisional
2025,Georgia,Natural & semi-synthetic opioids (T40.2),289.0,Provisional
2025,Georgia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",314.0,Provisional
2025,Georgia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1095.0,Provisional
2025,Georgia,Number of Deaths,97614.0,Provisional
2025,Georgia,Number of Drug Overdose Deaths,1847.0,Provisional
2025,Georgia,"Opioids (T40.0-T40.4,T40.6)",1111.0,Provisional
2025,Georgia,Percent with drugs specified,94.53167298,Provisional
2025,Georgia,Psychostimulants with abuse potential (T43.6),721.0,Provisional
2025,Georgia,"Synthetic opioids, excl. methadone (T40.4)",934.0,Provisional
2015,Hawaii,Cocaine (T40.5),,Final
2015,Hawaii,Heroin (T40.1),,Final
2015,Hawaii,Methadone (T40.3),,Final
2015,Hawaii,Natural & semi-synthetic opioids (T40.2),,Final
2015,Hawaii,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2015,Hawaii,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2015,Hawaii,Number of Deaths,11208.0,Final
2015,Hawaii,Number of Drug Overdose Deaths,171.0,Final
2015,Hawaii,"Opioids (T40.0-T40.4,T40.6)",,Final
2015,Hawaii,Percent with drugs specified,87.13450292,Final
2015,Hawaii,Psychostimulants with abuse potential (T43.6),,Final
2015,Hawaii,"Synthetic opioids, excl. methadone (T40.4)",,Final
2016,Hawaii,Cocaine (T40.5),,Final
2016,Hawaii,Heroin (T40.1),20.0,Final
2016,Hawaii,Methadone (T40.3),15.0,Final
2016,Hawaii,Natural & semi-synthetic opioids (T40.2),46.0,Final
2016,Hawaii,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",57.0,Final
2016,Hawaii,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",66.0,Final
2016,Hawaii,Number of Deaths,11041.0,Final
2016,Hawaii,Number of Drug Overdose Deaths,199.0,Final
2016,Hawaii,"Opioids (T40.0-T40.4,T40.6)",82.0,Final
2016,Hawaii,Percent with drugs specified,93.96984925,Final
2016,Hawaii,Psychostimulants with abuse potential (T43.6),104.0,Final
2016,Hawaii,"Synthetic opioids, excl. methadone (T40.4)",11.0,Final
2017,Hawaii,Cocaine (T40.5),,Final
2017,Hawaii,Heroin (T40.1),,Final
2017,Hawaii,Methadone (T40.3),,Final
2017,Hawaii,Natural & semi-synthetic opioids (T40.2),,Final
2017,Hawaii,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2017,Hawaii,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2017,Hawaii,Number of Deaths,11508.0,Final
2017,Hawaii,Number of Drug Overdose Deaths,202.0,Final
2017,Hawaii,"Opioids (T40.0-T40.4,T40.6)",,Final
2017,Hawaii,Percent with drugs specified,87.12871287,Final
2017,Hawaii,Psychostimulants with abuse potential (T43.6),,Final
2017,Hawaii,"Synthetic opioids, excl. methadone (T40.4)",,Final
2018,Hawaii,Cocaine (T40.5),12.0,Final
2018,Hawaii,Heroin (T40.1),15.0,Final
2018,Hawaii,Methadone (T40.3),,Final
2018,Hawaii,Natural & semi-synthetic opioids (T40.2),28.0,Final
2018,Hawaii,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",34.0,Final
2018,Hawaii,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",44.0,Final
2018,Hawaii,Number of Deaths,11543.0,Final
2018,Hawaii,Number of Drug Overdose Deaths,212.0,Final
2018,Hawaii,"Opioids (T40.0-T40.4,T40.6)",58.0,Final
2018,Hawaii,Percent with drugs specified,95.75471698,Final
2018,Hawaii,Psychostimulants with abuse potential (T43.6),148.0,Final
2018,Hawaii,"Synthetic opioids, excl. methadone (T40.4)",15.0,Final
2019,Hawaii,Cocaine (T40.5),13.0,Final
2019,Hawaii,Heroin (T40.1),19.0,Final
2019,Hawaii,Methadone (T40.3),,Final
2019,Hawaii,Natural & semi-synthetic opioids (T40.2),25.0,Final
2019,Hawaii,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27.0,Final
